Gol,X,Y,Campeonato,subEventoNome,idTime,idJogador,distanciaCentro,distanciaGol,Angulo
0,19,22,Copa do mundo,Shot,4418,28115,28.0,27.004490367344463,0.20124039128196763
0,17,60,Copa do mundo,Shot,4418,26010,10.0,18.996644440532123,0.35967403685627447
0,24,56,Copa do mundo,Shot,4418,28115,6.0,25.5,0.28193327288425424
0,12,37,Italiano,Shot,3187,21171,13.0,15.17110740849197,0.40228502943306477
0,18,54,Copa do mundo,Shot,8493,61407,4.0,19.077997798511245,0.37587054692651123
0,20,33,Italiano,Shot,3172,20820,17.0,23.72978086708767,0.27267478070201756
0,14,44,Copa do mundo,Shot,8493,61407,6.0,15.20855022676389,0.45868567606362104
0,31,44,Copa do mundo,Shot,15594,114723,6.0,32.78280799443513,0.22083880351321364
1,8,45,Copa do mundo,Shot,15594,14909,5.0,9.006802984411284,0.7371524997587747
0,26,71,Copa do mundo,Free kick shot,8493,62389,21.0,30.52232789287213,0.21429322993676256
0,12,35,Copa do mundo,Shot,8493,61651,15.0,15.93180780702554,0.3663043742089903
0,11,40,Copa do mundo,Shot,8493,8247,10.0,13.253395791267987,0.4803553470515795
0,29,43,Copa do mundo,Shot,8493,403613,7.0,30.788065869748948,0.2341398698685023
0,28,43,Copa do mundo,Free kick shot,8493,8410,7.0,29.749999999999996,0.24205180381778696
0,24,65,Copa do mundo,Shot,7839,77558,15.0,27.02040895323385,0.25190974809159156
0,6,74,Copa do mundo,Shot,7839,37948,24.0,16.824089871371942,0.16938027510108197
0,19,73,Copa do mundo,Shot,7839,93,23.0,24.930002005615645,0.23568140763226528
0,10,43,Copa do mundo,Shot,7839,38084,7.0,11.44344790699027,0.5790496767581794
0,32,55,Copa do mundo,Shot,12274,70086,5.0,33.75681412692851,0.21502864651412087
0,26,55,Copa do mundo,Shot,12274,3359,5.0,27.492771777323583,0.26292409848912873
0,27,18,Copa do mundo,Shot,12274,101652,32.0,35.16194676066728,0.16808626339572713
1,14,38,Copa do mundo,Shot,12274,8325,12.0,16.641213898030394,0.3876504547249745
0,22,31,Copa do mundo,Shot,12274,3359,19.0,26.194131022043848,0.2462482602502879
0,10,25,Copa do mundo,Shot,7839,135207,25.0,19.347157413945855,0.20982318988570794
1,8,48,Copa do mundo,Shot,7839,37948,2.0,8.5,0.807278894490786
0,24,32,Copa do mundo,Shot,12274,37732,18.0,27.783628272779637,0.2385540980304433
0,7,25,Copa do mundo,Shot,12274,3359,25.0,17.834937622543006,0.174778131730866
0,6,31,Copa do mundo,Shot,7839,77558,19.0,13.864072273325755,0.2523954192191739
0,14,35,Copa do mundo,Shot,7839,77558,15.0,17.639515299463305,0.34677853070576053
0,9,65,Copa do mundo,Shot,12274,8325,15.0,13.578107379160027,0.3844644915514975
0,9,72,Copa do mundo,Shot,12274,8325,22.0,17.14037630858786,0.2418706622612818
0,21,49,Copa do mundo,Shot,12274,3280,1.0,22.059578418455782,0.32870043953293654
0,10,53,Copa do mundo,Penalty,12274,3359,3.0,10.679536506796538,0.6521383456057817
0,16,68,Copa do mundo,Shot,12274,3359,18.0,20.47266470198738,0.2942936663002349
0,24,71,Copa do mundo,Free kick shot,12274,3359,21.0,28.65942253430798,0.224459267479834
0,21,74,Copa do mundo,Shot,12274,3445,24.0,27.01041465805366,0.2216711911373645
0,22,27,Copa do mundo,Shot,12274,3280,23.0,27.51567734946752,0.22356025782715727
0,26,73,Copa do mundo,Free kick shot,12274,3359,23.0,31.125431723913486,0.20619273678873876
0,22,56,Copa do mundo,Shot,12274,3359,6.0,23.426907606425566,0.3058968913303828
0,19,32,Copa do mundo,Shot,12274,285396,18.0,23.127743080551546,0.2730351404249318
0,25,58,Copa do mundo,Shot,12274,3359,8.0,26.760091554402425,0.26691773044226424
0,22,62,Copa do mundo,Shot,12274,3355,12.0,24.381345327934635,0.2831878014924241
0,12,64,Copa do mundo,Shot,12274,3359,14.0,15.542522317822161,0.3841365349484985
0,29,44,Copa do mundo,Free kick shot,12274,3359,6.0,30.698737759067555,0.23547367773587702
0,30,55,Copa do mundo,Shot,16823,230020,5.0,31.66721490753489,0.22895975327112925
0,20,66,Copa do mundo,Shot,9598,14812,16.0,23.434163095788165,0.27941139649080066
0,27,50,Copa do mundo,Shot,9598,69411,0.0,28.35,0.25678076017614215
0,30,55,Copa do mundo,Shot,16823,424624,5.0,31.66721490753489,0.22895975327112925
0,20,44,Copa do mundo,Shot,9598,69616,6.0,21.359073013593076,0.33412750668460783
0,12,46,Copa do mundo,Shot,16823,5295,4.0,12.86545762886031,0.545034060148062
0,11,75,Copa do mundo,Shot,9598,69409,25.0,19.936524270795047,0.21667629414887685
0,14,34,Copa do mundo,Shot,16823,230020,16.0,18.006943105369107,0.33324589215754935
0,26,67,Copa do mundo,Shot,16823,8625,17.0,29.4515279739439,0.22986488972463084
0,12,70,Copa do mundo,Shot,16823,8625,20.0,18.10414317221337,0.28538343785592213
0,31,48,Copa do mundo,Shot,9598,3476,2.0,32.57594971754469,0.22359488338017572
0,10,27,Copa do mundo,Shot,16823,230020,23.0,18.268894328885914,0.235469255366503
1,10,51,Copa do mundo,Penalty,9598,8287,1.0,10.520099809412457,0.6686847657975241
0,12,63,Copa do mundo,Shot,16823,285508,13.0,15.17110740849197,0.40228502943306477
0,31,29,Copa do mundo,Shot,16823,424624,21.0,35.29624625934038,0.19097428123597368
0,11,63,Copa do mundo,Shot,16823,8625,13.0,14.311009747743169,0.415932290325356
0,9,64,Copa do mundo,Shot,9598,69404,14.0,13.119165369793917,0.41101006673332774
0,7,32,Copa do mundo,Shot,9598,14812,18.0,13.817108959547216,0.29428099981910055
0,13,47,Copa do mundo,Shot,12274,146459,3.0,13.788582233137678,0.5145691046572908
0,28,54,Copa do mundo,Shot,9598,69968,4.0,29.514742079171214,0.24583096955691364
0,11,41,Copa do mundo,Shot,12274,86234,9.0,12.947007376224052,0.5014474542557615
0,20,44,Copa do mundo,Shot,9598,69616,6.0,21.359073013593076,0.33412750668460783
0,24,33,Copa do mundo,Shot,12274,89073,17.0,27.516222487834334,0.2431141328477867
0,9,33,Copa do mundo,Shot,12274,8325,17.0,14.53977303811858,0.3360930094197185
0,17,37,Italiano,Shot,3315,209400,13.0,19.749050610092628,0.3339324098792254
0,10,40,Copa do mundo,Shot,12274,146459,10.0,12.349089035228468,0.504787111082435
0,2,41,Copa do mundo,Shot,12274,3359,9.0,6.215504806530198,0.547089724414486
0,6,58,Copa do mundo,Shot,9598,14943,8.0,8.16884324736373,0.7129423086642364
0,12,77,Copa do mundo,Shot,12274,89186,27.0,21.604686991484048,0.20069901553955638
0,16,31,Copa do mundo,Shot,9598,3476,19.0,20.850959210549522,0.28396321448134243
1,26,56,Copa do mundo,Shot,9598,8287,6.0,27.577164466275356,0.26136221738691673
0,19,32,Copa do mundo,Shot,12274,3323,18.0,23.127743080551546,0.2730351404249318
0,27,44,Copa do mundo,Free kick shot,9598,3476,6.0,28.616996697766872,0.25213698550662195
0,20,62,Copa do mundo,Shot,9598,14943,12.0,22.401785643113364,0.3049000780893932
0,31,68,Copa do mundo,Shot,9598,8287,18.0,34.58890718134934,0.1987498188558564
0,11,36,Copa do mundo,Shot,12274,146459,14.0,14.704166076320002,0.39495477964297176
0,19,48,Copa do mundo,Shot,9598,3476,2.0,19.992311021990428,0.3614294030221847
1,7,48,Copa do mundo,Shot,9598,3476,2.0,7.464080653369174,0.9043227873413638
0,23,46,Copa do mundo,Free kick shot,7839,77558,4.0,24.28955536851179,0.297495169973793
0,20,49,Copa do mundo,Shot,7839,77558,1.0,21.010057115581574,0.34479076913151024
0,4,36,Copa do mundo,Shot,7839,38084,14.0,10.022474744293447,0.3394858385348591
0,13,46,Ingles,Shot,1659,9637,4.0,13.895412912180769,0.5074894297819179
0,3,52,Copa do mundo,Shot,7839,37948,2.0,3.4077118422777475,1.647973806608485
0,24,67,Copa do mundo,Shot,16823,424624,17.0,27.516222487834334,0.2431141328477867
1,12,56,Copa do mundo,Shot,16823,101606,6.0,13.189768762188365,0.5213741842885677
0,31,33,Copa do mundo,Shot,16823,265366,17.0,34.37448181427612,0.20119870150892155
0,13,75,Copa do mundo,Shot,16823,8625,25.0,21.22227603250886,0.22478665008704846
0,19,33,Copa do mundo,Shot,7839,56146,17.0,22.805810663074443,0.280596899650947
0,22,71,Copa do mundo,Shot,16823,8625,21.0,26.83155791227934,0.23490672102192373
0,21,64,Alemao,Shot,2447,14687,14.0,23.853982895944235,0.28271739483462277
0,19,68,Copa do mundo,Shot,16823,285508,18.0,23.127743080551546,0.2730351404249318
0,17,32,Copa do mundo,Shot,16823,101606,18.0,21.342738812064397,0.2873574896602006
0,14,62,Copa do mundo,Shot,16823,8625,12.0,16.641213898030394,0.3876504547249745
1,6,47,Copa do mundo,Shot,16823,101606,3.0,6.594884381094182,0.9925712015286787
0,23,63,Copa do mundo,Shot,16823,11093,13.0,25.585640504001457,0.26900391356748554
0,11,49,Copa do mundo,Penalty,7839,77558,1.0,11.568275584545868,0.612092356355344
0,12,41,Ingles,Shot,1610,3360,9.0,13.891814136389819,0.4744514361613353
0,7,33,Copa do mundo,Shot,7839,37948,17.0,13.271209439986997,0.3193088176827172
0,30,48,Copa do mundo,Shot,16823,265366,2.0,31.526813984289628,0.23095892231160217
0,15,36,Copa do mundo,Shot,16823,230020,14.0,18.189901044260797,0.3483365427834284
0,20,45,Copa do mundo,Shot,16823,424624,5.0,21.25,0.3374097945749799
0,13,32,Copa do mundo,Shot,12274,86722,18.0,17.97811169172113,0.3119750682558491
0,23,33,Copa do mundo,Shot,16823,101606,17.0,26.557955493599277,0.25013488256510324
1,7,61,Copa do mundo,Shot,12274,3359,11.0,10.254023600518968,0.530360708962019
0,11,48,Copa do mundo,Shot,12274,3323,2.0,11.622929923216434,0.6071775870131543
0,21,62,Frances,Shot,3772,300485,12.0,23.388939693795443,0.29371069986468024
0,10,34,Copa do mundo,Shot,12274,3314,16.0,14.778700890132395,0.35868342997638314
0,26,57,Copa do mundo,Shot,16823,424624,7.0,27.6765695128569,0.2595395791252513
1,11,50,Copa do mundo,Penalty,16823,8625,0.0,11.55,0.6137460607827115
0,26,51,Copa do mundo,Shot,16823,265366,1.0,27.307736998880006,0.26639593140038675
0,10,62,Copa do mundo,Shot,16823,5295,12.0,13.080137613954985,0.45351561115002464
0,25,51,Frances,Shot,3772,26389,1.0,26.258046385822386,0.276906479649689
0,5,32,Copa do mundo,Shot,16823,5295,18.0,12.823903461894899,0.24912252567008486
0,26,69,Copa do mundo,Free kick shot,16823,424624,19.0,29.963519486201882,0.2222206349379769
1,13,46,Copa do mundo,Shot,12274,101652,4.0,13.895412912180769,0.5074894297819179
0,18,54,Copa do mundo,Shot,9598,69404,4.0,19.077997798511245,0.37587054692651123
0,23,23,Copa do mundo,Free kick shot,7839,77558,27.0,29.853391767100767,0.1987229133304297
0,15,44,Copa do mundo,Shot,7839,38084,6.0,16.225674100018157,0.4322830591810525
0,16,51,Copa do mundo,Shot,7839,38084,1.0,16.812569702457743,0.428417211508841
0,22,53,Copa do mundo,Shot,9598,14812,3.0,23.182159088402443,0.3121359581023169
0,26,56,Copa do mundo,Shot,9598,135810,6.0,27.577164466275356,0.26136221738691673
1,8,37,Italiano,Shot,3187,122,13.0,11.914801718870523,0.44610227378018025
0,26,60,Copa do mundo,Shot,9598,8287,10.0,28.063143088399777,0.25262306464739315
0,31,47,Copa do mundo,Shot,7839,21314,3.0,32.608357824337,0.2231597954655369
0,11,52,Copa do mundo,Shot,7839,38084,2.0,11.622929923216434,0.6071775870131543
0,14,70,Copa do mundo,Shot,7839,77521,20.0,19.623710148695125,0.2817923532519773
0,24,62,Copa do mundo,Shot,9598,69400,12.0,26.37953752437673,0.26397568086184464
1,10,48,Copa do mundo,Shot,9598,69400,2.0,10.580170130957253,0.662397068973353
0,20,68,Copa do mundo,Shot,7839,93,18.0,24.039342753078753,0.26586779578711206
0,11,77,Copa do mundo,Shot,7839,77558,27.0,21.00964064423759,0.1950223661516548
0,27,42,Copa do mundo,Shot,9598,69411,8.0,28.822950924567042,0.2486373002536444
1,19,66,Frances,Shot,3799,26638,16.0,22.49805547152909,0.28810953405214074
1,10,50,Copa do mundo,Penalty,7839,77558,0.0,10.5,0.6708031670148004
0,26,68,Copa do mundo,Shot,7839,93,18.0,29.70151511286924,0.2260854287772388
0,23,71,Copa do mundo,Free kick shot,9598,14812,21.0,27.740674108608104,0.22966225809715926
0,18,12,Copa do mundo,Free kick shot,9598,3476,38.0,31.101446911679204,0.14402913541479373
0,12,39,Copa do mundo,Shot,9598,69411,11.0,14.487322043773307,0.4388737084624515
1,10,30,Copa do mundo,Shot,9598,14812,20.0,16.710774967068403,0.2814322230841747
0,21,51,Copa do mundo,Shot,9598,3476,1.0,22.059578418455782,0.32870043953293654
0,2,32,Copa do mundo,Shot,7839,57480,18.0,11.886967653695368,0.11960982908894272
0,12,54,Copa do mundo,Shot,6697,21169,4.0,12.86545762886031,0.545034060148062
0,4,45,Copa do mundo,Shot,6380,40550,5.0,5.310602602341847,1.1219612064374744
0,33,31,Copa do mundo,Free kick shot,6380,40810,19.0,36.78511927396729,0.18710313888556218
1,23,31,Copa do mundo,Shot,6380,3802,19.0,27.12461981300383,0.24000919087378397
0,12,32,Copa do mundo,Shot,6697,49997,18.0,17.19447585708852,0.3158311044591509
0,29,53,Copa do mundo,Shot,6697,21169,3.0,30.512374538865373,0.23829209884521543
1,3,51,Copa do mundo,Shot,6697,49997,1.0,3.2163644072150777,1.70233357190678
0,25,35,Copa do mundo,Shot,6380,3802,15.0,28.002232053891703,0.2443284781658152
0,14,32,Copa do mundo,Shot,6380,3802,18.0,18.78776197422141,0.30686081917077107
0,7,27,Copa do mundo,Shot,6380,40810,23.0,16.659081607339584,0.20094649516038748
0,29,46,Copa do mundo,Shot,6380,40756,4.0,30.560800054972383,0.23755506062180354
0,26,61,Copa do mundo,Shot,6380,105339,11.0,28.220781349920134,0.2498788557129568
0,21,68,Copa do mundo,Shot,6380,105333,18.0,24.961820847045594,0.25879487048867217
0,22,68,Copa do mundo,Shot,6380,105333,18.0,25.894014752448104,0.25186453602476694
0,10,41,Copa do mundo,Shot,6380,3802,9.0,12.019671376539376,0.5303396409372801
0,36,71,Copa do mundo,Shot,6697,21169,21.0,40.18908433890974,0.17105609763163696
0,27,70,Copa do mundo,Shot,6380,105339,20.0,31.188499482982508,0.2130378993837282
0,26,38,Copa do mundo,Shot,6380,40810,12.0,28.392428568194024,0.24693951612773496
0,6,69,Copa do mundo,Shot,6380,15808,19.0,13.864072273325755,0.2523954192191739
0,26,72,Copa do mundo,Shot,6697,49872,22.0,30.818500936937216,0.2102581673068978
0,13,41,Copa do mundo,Shot,6380,3431,9.0,14.85075755643462,0.4494261620364326
0,8,36,Copa do mundo,Shot,6380,14785,14.0,12.384264209067894,0.41390377024114655
0,2,67,Copa do mundo,Shot,16871,101796,17.0,11.247777558255676,0.1350674206438104
0,25,20,Copa do mundo,Shot,17322,8306,30.0,32.700344034887465,0.1800048575370551
0,13,61,Copa do mundo,Shot,17322,128214,11.0,15.409250468468608,0.41949264517163204
0,24,36,Alemao,Shot,2975,289711,14.0,26.79272289260649,0.2561036095715717
0,22,35,Copa do mundo,Shot,16871,125512,15.0,25.07334241779504,0.26820128002129745
0,10,49,Copa do mundo,Shot,17322,128214,1.0,10.520099809412457,0.6686847657975241
1,27,76,Copa do mundo,Free kick shot,17322,8306,26.0,33.005037494297746,0.19053590666850845
0,22,51,Copa do mundo,Shot,17322,265865,1.0,23.10914321215739,0.31403211774890216
0,18,45,Copa do mundo,Shot,17322,70122,5.0,19.17739554788397,0.3722014026013878
0,16,64,Copa do mundo,Shot,16871,26038,14.0,19.106281689538655,0.3364137577148097
0,19,63,Alemao,Shot,2975,289711,13.0,21.665756391134835,0.30992371857352585
0,17,31,Copa do mundo,Shot,17322,127796,19.0,21.705874780805313,0.2780501185162574
0,34,45,Copa do mundo,Shot,16871,55977,5.0,35.84762893135333,0.20267725813842116
0,13,58,Copa do mundo,Shot,16871,11155,8.0,14.606933285258751,0.46338573138626593
0,21,61,Copa do mundo,Shot,6380,3802,11.0,23.180271784429102,0.2988423003378373
0,30,71,Copa do mundo,Shot,16871,55977,21.0,34.33034372097081,0.19536848891028116
0,22,52,Ingles,Shot,1611,105338,2.0,23.136551169091735,0.31331845302661493
0,20,22,Copa do mundo,Shot,6380,3310,28.0,27.789206537790893,0.19986661442558984
0,29,32,Eurocopa,Shot,8274,9623,18.0,32.62043071450774,0.20904015627460718
0,24,28,Copa do mundo,Shot,6380,3802,22.0,28.974644087546615,0.21968215165009244
0,18,67,Copa do mundo,Shot,6380,105333,17.0,21.893206708931423,0.28864440517234924
0,22,21,Copa do mundo,Shot,6380,3310,29.0,29.81497107159422,0.19078066217273015
0,14,49,Copa do mundo,Shot,6380,3802,1.0,14.71436373072244,0.48717423374771535
0,26,73,Ingles,Shot,1631,26150,23.0,31.125431723913486,0.20619273678873876
0,14,62,Copa do mundo,Shot,6380,3802,12.0,16.641213898030394,0.3876504547249745
0,12,43,Copa do mundo,Shot,16871,125250,7.0,13.396361446303246,0.5069724665686698
0,10,33,Copa do mundo,Shot,6380,340386,17.0,15.243113199081087,0.33759032764216496
0,20,31,Copa do mundo,Shot,6380,40810,19.0,24.36231721327017,0.25902377958115674
0,17,48,Copa do mundo,Shot,6380,40810,2.0,17.897276329095444,0.4024840245835908
0,10,30,Copa do mundo,Shot,6380,40810,20.0,16.710774967068403,0.2814322230841747
0,26,32,Copa do mundo,Shot,6380,3802,18.0,29.70151511286924,0.2260854287772388
0,21,61,Copa do mundo,Shot,6380,40756,11.0,23.180271784429102,0.2988423003378373
1,8,48,Copa do mundo,Shot,6380,3802,2.0,8.5,0.807278894490786
0,8,35,Copa do mundo,Shot,6380,15808,15.0,12.86944054728099,0.3838839963626258
1,4,51,Copa do mundo,Shot,6380,40810,1.0,4.25,1.4201477008546248
0,30,65,Copa do mundo,Shot,6697,49876,15.0,32.97442190547091,0.21149833552005232
1,10,48,Copa do mundo,Shot,17322,128214,2.0,10.580170130957253,0.662397068973353
0,24,77,Copa do mundo,Shot,6697,49872,27.0,30.70899705298107,0.19587945153355057
0,11,42,Copa do mundo,Shot,6697,21169,8.0,12.66658991204815,0.5218037806113346
0,19,68,Copa do mundo,Shot,17322,265865,18.0,23.127743080551546,0.2730351404249318
0,14,41,Copa do mundo,Shot,17322,128214,9.0,15.821267332296738,0.42632836199012014
0,19,51,Copa do mundo,Shot,6697,49872,1.0,19.960586163737776,0.3625178205706539
0,25,69,Copa do mundo,Shot,6697,20465,19.0,29.01008445351375,0.22797859744767013
0,8,45,Copa do mundo,Shot,6697,21169,5.0,9.006802984411284,0.7371524997587747
0,23,59,Copa do mundo,Shot,17322,383,9.0,24.848440594934726,0.28470459738532766
0,4,40,Copa do mundo,Shot,17322,70122,10.0,7.738862965578341,0.5842369076531417
0,22,58,Copa do mundo,Shot,17322,383,8.0,23.678048906107108,0.29967705742481254
0,24,20,Copa do mundo,Shot,6697,14922,30.0,31.86361561405108,0.18207612292843986
0,13,66,Copa do mundo,Shot,6697,49872,16.0,17.160492417177313,0.34153966032468785
1,21,33,Copa do mundo,Shot,6697,49876,17.0,24.663839928121494,0.2649341916005127
0,13,78,Copa do mundo,Shot,6697,49872,28.0,22.75,0.1956491548204385
0,13,39,Copa do mundo,Shot,17322,20941,11.0,15.409250468468608,0.41949264517163204
0,28,43,Copa do mundo,Shot,6697,282772,7.0,29.749999999999996,0.24205180381778696
0,10,35,Frances,Shot,3780,25745,15.0,14.3287298809071,0.380925130447818
0,11,60,Copa do mundo,Shot,6697,15199,10.0,13.253395791267987,0.4803553470515795
0,8,65,Ingles,Shot,1613,128214,15.0,12.86944054728099,0.3838839963626258
0,12,41,Copa do mundo,Shot,6697,297957,9.0,13.891814136389819,0.4744514361613353
1,10,36,Copa do mundo,Shot,6697,49872,14.0,13.894603268895446,0.40423785554982494
0,22,43,Copa do mundo,Shot,6697,49872,7.0,23.543842082378994,0.302978288145022
0,14,46,Copa do mundo,Shot,6380,3802,4.0,14.928161306738348,0.47457492357511266
0,24,60,Copa do mundo,Shot,17322,127796,10.0,26.024795868555817,0.2710152135563174
0,5,33,Copa do mundo,Shot,6380,40810,17.0,12.23376475170256,0.2748761318721257
0,7,34,Copa do mundo,Shot,6380,340386,16.0,12.735089320456296,0.34697519319792164
0,10,53,Copa do mundo,Shot,17322,128214,3.0,10.679536506796538,0.6521383456057817
1,12,54,Copa do mundo,Shot,6380,40550,4.0,12.86545762886031,0.545034060148062
0,25,60,Copa do mundo,Shot,17322,383,10.0,27.04279016669693,0.26151962090499054
0,17,13,Copa do mundo,Shot,6380,40810,37.0,29.95037562368793,0.14680586051767425
0,23,66,Copa do mundo,Shot,17322,265865,16.0,26.29415334252084,0.2550606567820898
0,9,30,Copa do mundo,Shot,6380,40810,20.0,16.071792059381554,0.2752793134772887
0,22,53,Frances,Shot,3804,26100,3.0,23.182159088402443,0.3121359581023169
1,5,49,Copa do mundo,Shot,6380,20394,1.0,5.2900850654786264,1.2079676869865599
0,16,50,Copa do mundo,Shot,6380,3802,0.0,16.8,0.4290109148821801
0,23,50,Copa do mundo,Shot,6380,3434,0.0,24.15,0.3008164530703536
0,11,35,Copa do mundo,Shot,6380,40810,15.0,15.115058716392735,0.37455292140405577
1,8,49,Eurocopa,Shot,10451,15200,1.0,8.425111275229545,0.8181481818662021
0,10,54,Copa do mundo,Shot,17322,70122,4.0,10.817116066678771,0.6382251862369708
0,12,57,Copa do mundo,Shot,6380,40810,7.0,13.396361446303246,0.5069724665686698
0,12,49,Copa do mundo,Shot,17322,128214,1.0,12.616754733290174,0.5640811317617371
0,12,27,Copa do mundo,Shot,6380,40810,23.0,19.55153446663458,0.24501763743033989
0,19,75,Copa do mundo,Shot,17322,140085,25.0,25.730623777903247,0.22143679258991875
0,11,61,Alemao,Shot,2463,91519,11.0,13.583997938751317,0.458874034466134
0,10,61,Copa do mundo,Shot,6697,15199,11.0,12.703247616259395,0.4790511315471671
0,21,67,Copa do mundo,Shot,16871,26038,17.0,24.663839928121494,0.2649341916005127
0,21,61,Copa do mundo,Shot,16871,55977,11.0,23.180271784429102,0.2988423003378373
0,20,36,Copa do mundo,Shot,16871,125273,14.0,22.88689581398054,0.29252713991186646
0,15,22,Copa do mundo,Shot,16871,125273,28.0,24.06870374573587,0.20097575790699718
